exchange	stock_symbol	date	dividends
NYSE	AMN	10/20/1998	0.16
NYSE	AMN	7/21/1998	0.16
NYSE	AMN	4/21/1998	0.16
NYSE	AMN	1/20/1998	0.16
NYSE	AMN	10/21/1997	0.16
NYSE	AMN	7/22/1997	0.16
NYSE	AMN	4/22/1997	0.16
NYSE	AMN	1/21/1997	0.16
NYSE	AMN	10/22/1996	0.16
NYSE	AMN	7/23/1996	0.16
NYSE	AMN	4/23/1996	0.16
NYSE	AMN	1/23/1996	0.16
NYSE	AMN	10/24/1995	0.16
NYSE	AMN	7/25/1995	0.16
NYSE	AMN	4/21/1995	0.16
NYSE	AMN	1/20/1995	0.16
NYSE	AMN	10/21/1994	0.16
NYSE	AMN	7/22/1994	0.16
NYSE	AMN	4/22/1994	0.16
NYSE	AMN	1/21/1994	0.16
NYSE	AMN	10/22/1993	0.16
NYSE	AMN	7/16/1993	0.16
NYSE	AMN	4/16/1993	0.16
NYSE	AMN	1/22/1993	0.16
NYSE	AMN	10/16/1992	0.16
NYSE	AMN	7/17/1992	0.16
NYSE	AMN	4/16/1992	0.16
NYSE	AMN	1/17/1992	0.16
NYSE	AMN	10/18/1991	0.16
NYSE	AMN	7/19/1991	0.16
NYSE	AMN	4/19/1991	0.16
NYSE	AMN	1/17/1991	0.16
NYSE	AMN	10/19/1990	0.16
NYSE	AMN	7/20/1990	0.16
NYSE	AMN	4/20/1990	0.16
NYSE	AMN	1/19/1990	0.16
NYSE	AMN	10/20/1989	0.16
NYSE	AMN	7/21/1989	0.16
NYSE	AMN	4/21/1989	0.16
NYSE	AMN	1/20/1989	0.14
NYSE	AMN	10/21/1988	0.14
NYSE	AMN	7/22/1988	0.14
NYSE	AMN	4/22/1988	0.12
NYSE	AMN	1/22/1988	0.12
NYSE	AMN	10/19/1987	0.12
NYSE	AMN	7/20/1987	0.12
NYSE	AMN	4/20/1987	0.12
NYSE	AMN	1/20/1987	0.12
NYSE	AMN	10/20/1986	0.12
NYSE	AMN	7/21/1986	0.12
NYSE	AMN	4/21/1986	0.12
NYSE	AMN	1/17/1986	0.1
NYSE	AMN	10/21/1985	0.1
NYSE	AMN	7/19/1985	0.1
NYSE	AMN	4/19/1985	0.1
NYSE	AMN	1/18/1985	0.1
NYSE	AMN	10/19/1984	0.1
NYSE	AMN	7/19/1984	0.1
NYSE	ALE	11/12/2009	0.44
NYSE	ALE	8/12/2009	0.44
NYSE	ALE	5/13/2009	0.44
NYSE	ALE	2/11/2009	0.44
NYSE	ALE	11/12/2008	0.43
NYSE	ALE	8/13/2008	0.43
NYSE	ALE	5/13/2008	0.43
NYSE	ALE	2/13/2008	0.43
NYSE	ALE	11/13/2007	0.41
NYSE	ALE	8/13/2007	0.41
NYSE	ALE	5/11/2007	0.41
NYSE	ALE	2/13/2007	0.41
NYSE	ALE	11/13/2006	0.363
NYSE	ALE	8/11/2006	0.363
NYSE	ALE	5/11/2006	0.363
NYSE	ALE	2/13/2006	0.363
NYSE	ALE	11/10/2005	0.315
NYSE	ALE	8/11/2005	0.315
NYSE	ALE	5/12/2005	0.315
NYSE	ALE	2/11/2005	0.3
NYSE	ALE	11/10/2004	0.3
NYSE	ALE	9/21/2004	16
NYSE	ALE	8/12/2004	0.849
NYSE	ALE	5/12/2004	0.849
NYSE	ALE	2/11/2004	0.849
NYSE	ALE	11/12/2003	0.849
NYSE	ALE	8/13/2003	0.849
NYSE	ALE	5/13/2003	0.849
NYSE	ALE	2/12/2003	0.849
NYSE	ALE	11/13/2002	0.825
NYSE	ALE	8/13/2002	0.825
NYSE	ALE	5/13/2002	0.825
NYSE	ALE	2/13/2002	0.825
NYSE	ALE	11/13/2001	0.804
NYSE	ALE	8/13/2001	0.804
NYSE	ALE	5/11/2001	0.804
NYSE	ALE	2/13/2001	0.804
NYSE	ALE	11/13/2000	0.804
NYSE	ALE	8/11/2000	0.804
NYSE	ALE	5/11/2000	0.804
NYSE	ALE	2/11/2000	0.804
NYSE	ALE	11/10/1999	0.804
NYSE	ALE	8/12/1999	0.804
NYSE	ALE	5/12/1999	0.804
NYSE	ALE	2/11/1999	0.765
NYSE	ALE	11/12/1998	0.765
NYSE	ALE	8/12/1998	0.765
NYSE	ALE	5/13/1998	0.765
NYSE	ALE	2/11/1998	0.765
NYSE	ALE	11/12/1997	0.765
NYSE	ALE	8/13/1997	0.765
NYSE	ALE	5/13/1997	0.765
NYSE	ALE	2/12/1997	0.765
NYSE	ALE	11/13/1996	0.765
NYSE	ALE	8/13/1996	0.765
NYSE	ALE	5/13/1996	0.765
NYSE	ALE	2/13/1996	0.765
NYSE	ALE	11/13/1995	0.765
NYSE	ALE	8/11/1995	0.765
NYSE	ALE	5/9/1995	0.765
NYSE	ALE	2/9/1995	0.765
NYSE	ALE	11/8/1994	0.7575
NYSE	ALE	8/9/1994	0.7575
NYSE	ALE	5/10/1994	0.7575
NYSE	ALE	2/9/1994	0.7575
NYSE	ALE	11/8/1993	0.7425
NYSE	ALE	8/10/1993	0.7425
NYSE	ALE	5/10/1993	0.7425
NYSE	ALE	2/9/1993	0.7425
NYSE	ALE	11/9/1992	0.7275
NYSE	ALE	8/10/1992	0.7275
NYSE	ALE	5/11/1992	0.7275
NYSE	ALE	2/10/1992	0.7275
NYSE	ALE	11/8/1991	0.7125
NYSE	ALE	8/9/1991	0.7125
NYSE	ALE	5/9/1991	0.7125
NYSE	ALE	2/11/1991	0.7125
NYSE	ALE	11/8/1990	0.6975
NYSE	ALE	8/9/1990	0.6975
NYSE	ALE	5/9/1990	0.6975
NYSE	ALE	2/9/1990	0.6975
NYSE	ALE	11/9/1989	0.6675
NYSE	ALE	8/9/1989	0.6675
NYSE	ALE	5/9/1989	0.6675
NYSE	ALE	2/9/1989	0.6675
NYSE	ALE	11/8/1988	0.645
NYSE	ALE	8/9/1988	0.645
NYSE	ALE	5/10/1988	0.645
NYSE	ALE	2/9/1988	0.645
NYSE	ALEX	11/3/2009	0.315
NYSE	ALEX	8/4/2009	0.315
NYSE	ALEX	5/12/2009	0.315
NYSE	ALEX	2/11/2009	0.315
NYSE	ALEX	11/4/2008	0.315
NYSE	AVK	1/13/2010	0.094
NYSE	AVK	12/11/2009	0.094
NYSE	AVK	11/10/2009	0.094
NYSE	AVK	10/13/2009	0.094
NYSE	AVK	9/11/2009	0.094
NYSE	AVK	8/12/2009	0.094
NYSE	AVK	7/13/2009	0.094
NYSE	AVK	6/11/2009	0.094
NYSE	AVK	5/13/2009	0.094
NYSE	AVK	4/13/2009	0.094
NYSE	AVK	3/11/2009	0.094
NYSE	AVK	2/11/2009	0.094
NYSE	AVK	1/13/2009	0.094
NYSE	AVK	12/11/2008	0.094
NYSE	AVK	11/12/2008	0.172
NYSE	AVK	10/10/2008	0.172
NYSE	AVK	9/11/2008	0.172
NYSE	AVK	8/13/2008	0.172
NYSE	AVK	7/11/2008	0.172
NYSE	AVK	6/11/2008	0.172
NYSE	AVK	5/13/2008	0.172
NYSE	AVK	4/11/2008	0.172
NYSE	AVK	3/12/2008	0.172
NYSE	AVK	2/13/2008	0.172
NYSE	AVK	1/11/2008	0.172
NYSE	AVK	12/12/2007	0.172
NYSE	AVK	11/13/2007	0.172
NYSE	AVK	10/11/2007	0.172
NYSE	AVK	9/12/2007	0.172
NYSE	AVK	8/13/2007	0.172
NYSE	AVK	7/11/2007	0.172
NYSE	AVK	6/13/2007	0.172
NYSE	AVK	5/11/2007	0.172
NYSE	AVK	4/11/2007	0.172
NYSE	AVK	3/13/2007	0.172
NYSE	AVK	2/13/2007	0.172
NYSE	AVK	1/10/2007	0.172
NYSE	AVK	12/13/2006	0.172
NYSE	AVK	11/13/2006	0.172
NYSE	AVK	10/11/2006	0.172
NYSE	AVK	9/13/2006	0.172
NYSE	AVK	8/11/2006	0.172
NYSE	AVK	7/12/2006	0.172
NYSE	AVK	6/13/2006	0.172
NYSE	AVK	5/11/2006	0.172
NYSE	AVK	4/11/2006	0.172
NYSE	AVK	3/13/2006	0.172
NYSE	AVK	2/13/2006	0.172
NYSE	AVK	1/11/2006	0.172
NYSE	AVK	12/22/2005	0.514
NYSE	AVK	12/13/2005	0.172
NYSE	AVK	11/10/2005	0.172
NYSE	AVK	10/12/2005	0.172
NYSE	AVK	9/13/2005	0.172
NYSE	AVK	8/11/2005	0.172
NYSE	AVK	7/13/2005	0.172
NYSE	AVK	6/13/2005	0.172
NYSE	AVK	5/11/2005	0.172
NYSE	AVK	4/13/2005	0.172
NYSE	AVK	3/11/2005	0.172
NYSE	AVK	2/11/2005	0.172
NYSE	AVK	1/12/2005	0.172
NYSE	AVK	12/22/2004	0.515
NYSE	AVK	12/13/2004	0.172
NYSE	AVK	11/10/2004	0.172
NYSE	AVK	10/13/2004	0.172
NYSE	AVK	9/13/2004	0.172
NYSE	AVK	8/11/2004	0.172
NYSE	AVK	7/13/2004	0.172
NYSE	AVK	6/14/2004	0.172
NYSE	AVK	5/12/2004	0.172
NYSE	AVK	4/13/2004	0.172
NYSE	AVK	3/11/2004	0.172
NYSE	AVK	2/11/2004	0.172
NYSE	AVK	1/13/2004	0.172
NYSE	AVK	12/29/2003	0.515
NYSE	AVK	12/11/2003	0.172
NYSE	AVK	11/12/2003	0.515
NYSE	AVK	10/10/2003	0.172
NYSE	AVK	9/11/2003	0.172
NYSE	AVK	8/13/2003	0.172
NYSE	AVK	7/11/2003	0.172
NYSE	AYE	12/10/2009	0.15
NYSE	AYE	9/10/2009	0.15
NYSE	AYE	6/4/2009	0.15
NYSE	AYE	3/5/2009	0.15
NYSE	AYE	12/11/2008	0.15
NYSE	AYE	9/11/2008	0.15
NYSE	AYE	6/5/2008	0.15
NYSE	AYE	3/6/2008	0.15
NYSE	AYE	11/29/2007	0.15
NYSE	AYE	9/12/2002	0.43
NYSE	AYE	6/13/2002	0.43
NYSE	AYE	3/14/2002	0.43
NYSE	AYE	12/13/2001	0.43
NYSE	AYE	6/14/2001	0.43
NYSE	AYE	3/8/2001	0.43
NYSE	AYE	12/14/2000	0.43
NYSE	AYE	9/14/2000	0.43
NYSE	AYE	6/8/2000	0.43
NYSE	AYE	3/9/2000	0.43
NYSE	AYE	12/9/1999	0.43
NYSE	AYE	9/9/1999	0.43
NYSE	AYE	6/10/1999	0.43
NYSE	AYE	3/11/1999	0.43
NYSE	AYE	12/10/1998	0.43
NYSE	AYE	9/11/1998	0.43
NYSE	AYE	6/11/1998	0.43
NYSE	AYE	3/12/1998	0.43
NYSE	AYE	12/11/1997	0.43
NYSE	AYE	9/11/1997	0.43
NYSE	AYE	6/12/1997	0.43
NYSE	AYE	3/13/1997	0.43
NYSE	AYE	12/12/1996	0.43
NYSE	AYE	9/12/1996	0.42
NYSE	AYE	6/13/1996	0.42
NYSE	AYE	3/14/1996	0.42
NYSE	AYE	12/14/1995	0.42
NYSE	AYE	9/14/1995	0.41
NYSE	AYE	6/8/1995	0.41
NYSE	AYE	3/7/1995	0.41
NYSE	AYE	12/6/1994	0.41
NYSE	AYE	9/12/1994	0.41
NYSE	AYE	6/7/1994	0.41
NYSE	AYE	3/8/1994	0.41
NYSE	AYE	12/7/1993	0.41
NYSE	AYE	9/13/1993	0.41
NYSE	AYE	6/8/1993	0.405
NYSE	AYE	3/9/1993	0.405
NYSE	AYE	12/8/1992	0.405
NYSE	AYE	9/14/1992	0.4
NYSE	AYE	6/11/1992	0.4
NYSE	AYE	3/10/1992	0.4
NYSE	AYE	12/10/1991	0.4
NYSE	AYE	9/10/1991	0.395
NYSE	AYE	6/11/1991	0.395
NYSE	AYE	3/12/1991	0.395
NYSE	AYE	12/10/1990	0.395
NYSE	AYE	9/10/1990	0.395
NYSE	AYE	6/12/1990	0.395
NYSE	AYE	3/6/1990	0.395
NYSE	AYE	12/12/1989	0.395
NYSE	AYE	9/11/1989	0.385
NYSE	AYE	6/6/1989	0.385
NYSE	AYE	3/7/1989	0.385
NYSE	AYE	12/6/1988	0.385
NYSE	AYE	9/12/1988	0.375
NYSE	AYE	6/7/1988	0.375
NYSE	AYE	3/8/1988	0.375
NYSE	AYE	12/8/1987	0.375
NYSE	AYE	9/14/1987	0.365
NYSE	AYE	6/9/1987	0.365
NYSE	AYE	3/10/1987	0.365
NYSE	AYE	12/9/1986	0.365
NYSE	AYE	9/9/1986	0.365
NYSE	AYE	6/10/1986	0.35
NYSE	AYE	3/11/1986	0.35
NYSE	AYE	12/10/1985	0.3375
NYSE	AYE	9/10/1985	0.3375
NYSE	AYE	6/11/1985	0.3375
NYSE	AYE	3/12/1985	0.3375
NYSE	AYE	12/10/1984	0.3375
NYSE	AYE	9/11/1984	0.325
NYSE	AHC	10/15/2008	0.125
NYSE	AHC	8/13/2008	0.25
NYSE	AHC	5/14/2008	0.25
NYSE	ABA	11/25/2009	0.398
NYSE	ABA	8/27/2009	0.398
NYSE	ABA	5/27/2009	0.398
NYSE	ABA	2/25/2009	0.398
NYSE	ABA	11/25/2008	0.398
NYSE	ABA	8/27/2008	0.398
NYSE	ABA	5/28/2008	0.398
NYSE	ABA	2/27/2008	0.398
NYSE	ABA	11/28/2007	0.398
NYSE	ABA	8/29/2007	0.398
NYSE	ABA	5/29/2007	0.398
NYSE	ABA	2/26/2007	0.398
NYSE	ABA	11/28/2006	0.398
NYSE	ABA	8/29/2006	0.403
NYSE	AP	1/13/2010	0.18
NYSE	AP	10/13/2009	0.18
NYSE	AP	7/13/2009	0.18
NYSE	AP	4/13/2009	0.18
NYSE	AP	1/13/2009	0.18
NYSE	AP	10/10/2008	0.18
NYSE	AP	7/9/2008	0.18
NYSE	AP	4/11/2008	0.18
NYSE	AP	1/11/2008	0.15
NYSE	AP	10/11/2007	0.15
NYSE	AP	7/11/2007	0.15
NYSE	AP	4/11/2007	0.15
NYSE	AP	1/10/2007	0.1
NYSE	AP	10/11/2006	0.1
NYSE	AP	7/12/2006	0.1
NYSE	AP	4/11/2006	0.1
NYSE	AP	1/11/2006	0.1
NYSE	AP	10/13/2005	0.1
NYSE	AP	7/13/2005	0.1
NYSE	AP	4/13/2005	0.1
NYSE	AP	1/12/2005	0.1
NYSE	AP	10/13/2004	0.1
NYSE	AP	7/13/2004	0.1
NYSE	AP	4/13/2004	0.1
NYSE	AP	1/13/2004	0.1
NYSE	AP	10/10/2003	0.1
NYSE	AP	7/11/2003	0.1
NYSE	AP	4/11/2003	0.1
NYSE	AP	1/13/2003	0.1
NYSE	AP	10/10/2002	0.1
NYSE	AP	7/11/2002	0.1
NYSE	AP	4/11/2002	0.1
NYSE	AP	1/11/2002	0.1
NYSE	AP	10/10/2001	0.1
NYSE	AP	7/11/2001	0.1
NYSE	AP	4/12/2001	0.1
NYSE	AP	1/10/2001	0.1
NYSE	AP	10/11/2000	0.1
NYSE	AP	7/12/2000	0.1
NYSE	AP	4/12/2000	0.1
NYSE	AP	1/12/2000	0.1
NYSE	AP	10/13/1999	0.1
NYSE	AP	7/13/1999	0.1
NYSE	AP	4/13/1999	0.1
NYSE	AP	1/13/1999	0.1
NYSE	AP	10/13/1998	0.09
NYSE	AP	7/13/1998	0.09
NYSE	AP	4/13/1998	0.09
NYSE	AP	1/13/1998	0.09
NYSE	AP	10/10/1997	0.06
NYSE	AP	7/11/1997	0.06
NYSE	AP	4/11/1997	0.06
NYSE	AP	1/15/1997	0.16
NYSE	AP	10/11/1996	0.025
NYSE	AP	7/11/1996	0.025
NYSE	AP	4/11/1996	0.025
NYSE	AP	1/10/1996	0.025
NYSE	AP	10/12/1995	0.025
NYSE	AP	7/13/1995	0.025
NYSE	AP	4/7/1995	0.025
NYSE	AP	1/9/1995	0.025
NYSE	AP	10/7/1994	0.025
NYSE	AP	7/11/1994	0.025
NYSE	AP	4/11/1994	0.025
NYSE	AP	1/10/1994	0.025
NYSE	AP	10/8/1993	0.025
NYSE	AP	7/9/1993	0.05
NYSE	AP	4/8/1993	0.05
NYSE	AP	1/11/1993	0.05
NYSE	AP	10/8/1992	0.075
NYSE	AP	7/9/1992	0.075
NYSE	AP	4/9/1992	0.075
NYSE	AP	1/9/1992	0.075
NYSE	AP	10/8/1991	0.075
NYSE	AP	7/10/1991	0.075
NYSE	AP	4/8/1991	0.075
NYSE	AP	12/21/1990	0.075
NYSE	AP	10/9/1990	0.075
NYSE	AP	7/10/1990	0.075
NYSE	AP	4/6/1990	0.075
NYSE	AP	12/22/1989	0.075
NYSE	AP	10/10/1989	0.075
NYSE	AP	7/10/1989	0.075
NYSE	AP	4/6/1989	0.075
NYSE	AP	12/23/1988	0.075
NYSE	AP	10/5/1988	0.075
NYSE	AP	7/11/1988	0.075
NYSE	AP	4/4/1988	0.075
NYSE	AP	10/8/1987	0.075
NYSE	AP	7/13/1987	0.075
NYSE	AP	4/6/1987	0.075
NYSE	AP	12/24/1986	0.075
NYSE	AP	10/8/1986	0.075
NYSE	AP	7/11/1986	0.075
NYSE	AP	4/7/1986	0.075
NYSE	AP	12/24/1985	0.075
NYSE	AP	10/8/1985	0.075
NYSE	AP	7/10/1985	0.075
NYSE	AP	3/25/1985	0.075
NYSE	AP	12/24/1984	0.075
NYSE	AP	10/9/1984	0.075
NYSE	AWC	9/18/2008	0.448
NYSE	AWC	2/26/2008	0.436
NYSE	AWC	8/9/2007	0.408
NYSE	AWC	2/7/2007	0.371
NYSE	AWC	8/10/2006	0.305
NYSE	AWC	2/7/2006	0.302
NYSE	AWC	8/11/2005	0.307
NYSE	AWC	2/8/2005	0.31
NYSE	AWC	8/5/2004	0.282
NYSE	AWC	2/4/2004	0.304
NYSE	AWC	7/31/2003	0.264
NYSE	AWC	3/6/2003	0.316
NYSE	AWC	8/20/2002	0.098
NYSE	AWC	4/19/2002	0.27
NYSE	AWC	8/20/2001	0.33
NYSE	AWC	2/16/2001	0.431
NYSE	AWC	8/14/2000	0.493
NYSE	AWC	2/15/2000	0.252
NYSE	AWC	9/28/1999	0.077
NYSE	AWC	3/8/1999	0.072
NYSE	AWC	9/28/1998	0.164
NYSE	AWC	4/6/1998	0.132
NYSE	AWC	9/23/1997	0.208
NYSE	AWC	4/1/1997	0.183
NYSE	AWC	10/1/1996	0.175
NYSE	AWC	4/1/1996	0.03
NYSE	AWC	10/2/1995	0.36
NYSE	AWC	3/31/1995	0.238
NYSE	AWC	9/30/1994	0.058
NYSE	AWC	8/15/1994	0.02
NYSE	AWC	3/31/1994	0.115
NYSE	AWC	10/1/1993	0.067
NYSE	AWC	4/1/1993	0.081
NYSE	AWC	10/2/1992	0.143
NYSE	AWC	4/3/1992	0.181
NYSE	AWC	10/4/1991	0.346
NYSE	AWC	3/28/1991	0.408
NYSE	AWC	9/28/1990	0.553
NYSE	AWC	3/23/1990	0.396
NYSE	ART	2/8/2010	0.06
NYSE	AU	8/19/2009	0.077
NYSE	AU	3/4/2009	0.052
NYSE	AU	8/20/2008	0.069
NYSE	AU	2/27/2008	0.069
NYSE	AU	8/22/2007	0.127
NYSE	AU	3/7/2007	0.339
NYSE	AU	8/16/2006	0.306
NYSE	AU	3/1/2006	0.1
NYSE	AU	8/17/2005	0.259
NYSE	AU	2/16/2005	0.304
NYSE	AU	8/18/2004	0.276
NYSE	AU	2/18/2004	0.475
NYSE	AU	8/20/2003	0.506
NYSE	AU	2/19/2003	0.796
NYSE	AU	8/21/2002	0.66
NYSE	AU	2/20/2002	0.452
NYSE	AU	8/22/2001	0.424
NYSE	AU	2/21/2001	0.417
NYSE	AU	8/9/2000	0.538
NYSE	AU	2/23/2000	0.859
NYSE	AU	8/18/1999	0.661
NYSE	AU	2/17/1999	0.664
NYSE	AXE	3/12/2004	1.5
NYSE	ARL	3/18/1999	0.05
NYSE	ARL	12/17/1998	0.05
NYSE	ARL	9/11/1998	0.05
NYSE	ARL	6/2/1998	0.05
NYSE	ARL	3/12/1998	0.05
NYSE	ARL	12/11/1997	0.05
NYSE	ARL	9/11/1997	0.05
NYSE	ARL	6/11/1997	0.05
NYSE	ARL	3/12/1997	0.05
NYSE	ARL	12/11/1996	0.05
NYSE	ARL	9/11/1996	0.05
NYSE	ARL	6/19/1996	0.05
NYSE	ARL	4/24/1990	0.15
NYSE	ARL	1/5/1990	0.285
NYSE	ARL	10/5/1989	0.285
NYSE	ARL	7/12/1989	0.285
NYSE	ARL	4/10/1989	0.27
NYSE	ARL	1/9/1989	0.27
NYSE	ARL	10/7/1988	0.225
NYSE	ASI	12/12/2002	0.12
NYSE	ASI	8/13/2002	0.12
NYSE	ASI	5/13/2002	0.12
NYSE	ASI	2/7/2002	0.12
NYSE	ALF	12/29/2009	0.352
NYSE	ALF	9/28/2009	0.352
NYSE	ALF	6/26/2009	0.352
NYSE	ALF	3/27/2009	0.352
NYSE	ALF	12/29/2008	0.352
NYSE	ALF	9/26/2008	0.352
NYSE	ALF	6/26/2008	0.352
NYSE	ALF	3/27/2008	0.352
NYSE	ALF	12/27/2007	0.352
NYSE	ALF	9/26/2007	0.352
NYSE	ALF	6/27/2007	0.352
NYSE	ALF	3/28/2007	0.352
NYSE	ALF	12/27/2006	0.352
NYSE	ALF	9/27/2006	0.352
NYSE	ALF	6/28/2006	0.352
NYSE	ALF	3/29/2006	0.352
NYSE	ALF	12/28/2005	0.352
NYSE	ALF	9/28/2005	0.352
NYSE	ALF	3/29/2005	0.352
NYSE	ALF	12/30/2004	0.352
NYSE	ALF	9/28/2004	0.353
NYSE	ALF	6/28/2004	0.328
NYSE	ATU	9/28/2009	0.04
NYSE	ATU	9/26/2008	0.04
NYSE	ATU	9/26/2007	0.04
NYSE	ATU	9/27/2006	0.04
NYSE	ATU	9/28/2005	0.04
NYSE	ATU	5/8/2001	0.00375
NYSE	APC	12/7/2009	0.09
NYSE	APC	9/4/2009	0.09
NYSE	APC	6/8/2009	0.09
NYSE	APC	3/9/2009	0.09
NYSE	APC	12/8/2008	0.09
NYSE	APC	9/8/2008	0.09
NYSE	APC	6/9/2008	0.09
NYSE	APC	3/10/2008	0.09
NYSE	APC	12/10/2007	0.09
NYSE	APC	9/10/2007	0.09
NYSE	APC	6/11/2007	0.09
NYSE	APC	3/12/2007	0.09
NYSE	APC	12/11/2006	0.09
NYSE	APC	9/11/2006	0.09
NYSE	APC	6/12/2006	0.09
NYSE	APC	3/6/2006	0.09
NYSE	APC	12/12/2005	0.09
NYSE	APC	9/12/2005	0.09
NYSE	APC	6/6/2005	0.09
NYSE	APC	3/7/2005	0.09
NYSE	APC	12/6/2004	0.07
NYSE	APC	9/3/2004	0.07
NYSE	APC	6/7/2004	0.07
NYSE	APC	3/8/2004	0.07
NYSE	APC	12/8/2003	0.07
NYSE	APC	9/8/2003	0.05
NYSE	APC	6/9/2003	0.05
NYSE	APC	3/10/2003	0.05
NYSE	APC	12/9/2002	0.05
NYSE	APC	9/9/2002	0.0375
NYSE	APC	6/10/2002	0.0375
NYSE	APC	3/11/2002	0.0375
NYSE	APC	12/10/2001	0.0375
NYSE	APC	9/10/2001	0.025
NYSE	APC	6/11/2001	0.025
NYSE	APC	3/12/2001	0.025
NYSE	APC	12/11/2000	0.025
NYSE	APC	9/11/2000	0.025
NYSE	APC	6/12/2000	0.025
NYSE	APC	3/6/2000	0.025
NYSE	APC	12/6/1999	0.025
NYSE	APC	9/3/1999	0.025
NYSE	APC	6/7/1999	0.025
NYSE	APC	3/8/1999	0.025
NYSE	APC	12/7/1998	0.025
NYSE	APC	9/4/1998	0.025
NYSE	APC	6/8/1998	0.025
NYSE	APC	3/9/1998	0.01875
NYSE	APC	12/8/1997	0.01875
NYSE	APC	9/8/1997	0.01875
NYSE	APC	6/9/1997	0.01875
NYSE	APC	3/10/1997	0.01875
NYSE	APC	12/9/1996	0.01875
NYSE	APC	9/9/1996	0.01875
NYSE	APC	6/10/1996	0.01875
NYSE	APC	3/11/1996	0.01875
NYSE	APC	12/11/1995	0.01875
NYSE	APC	9/11/1995	0.01875
NYSE	APC	6/12/1995	0.01875
NYSE	APC	3/2/1995	0.01875
NYSE	APC	12/8/1994	0.01875
NYSE	APC	9/8/1994	0.01875
NYSE	APC	6/2/1994	0.01875
NYSE	APC	3/3/1994	0.01875
NYSE	APC	12/2/1993	0.01875
NYSE	APC	9/1/1993	0.01875
NYSE	APC	6/3/1993	0.01875
NYSE	APC	3/4/1993	0.01875
NYSE	APC	12/3/1992	0.01875
NYSE	APC	9/2/1992	0.01875
NYSE	APC	5/22/1992	0.01875
NYSE	APC	2/24/1992	0.01875
NYSE	APC	11/22/1991	0.01875
NYSE	APC	8/26/1991	0.01875
NYSE	APC	5/24/1991	0.01875
NYSE	APC	2/22/1991	0.01875
NYSE	APC	11/26/1990	0.01875
NYSE	APC	8/27/1990	0.01875
NYSE	APC	5/23/1990	0.01875
NYSE	APC	2/22/1990	0.01875
NYSE	APC	11/22/1989	0.01875
NYSE	APC	8/24/1989	0.01875
NYSE	APC	5/24/1989	0.01875
NYSE	APC	2/22/1989	0.01875
NYSE	APC	11/23/1988	0.02175
NYSE	APC	10/13/1988	0.02175
NYSE	APC	8/22/1988	0.01875
NYSE	APC	5/16/1988	0.01875
NYSE	APC	2/12/1988	0.01875
NYSE	APC	11/16/1987	0.01875
NYSE	AOD	1/21/2010	0.12
NYSE	AOD	12/22/2009	0.12
NYSE	AOD	11/19/2009	0.12
NYSE	AOD	10/22/2009	0.12
NYSE	AOD	9/22/2009	0.12
NYSE	AOD	8/21/2009	0.12
NYSE	AOD	7/23/2009	0.12
NYSE	AOD	6/22/2009	0.12
NYSE	AOD	5/20/2009	0.12
NYSE	AOD	4/22/2009	0.12
NYSE	AOD	3/23/2009	0.12
NYSE	AOD	2/19/2009	0.18
NYSE	AOD	1/22/2009	0.18
NYSE	AOD	12/22/2008	0.18
NYSE	AOD	11/19/2008	0.18
NYSE	AOD	10/23/2008	0.18
NYSE	AOD	9/22/2008	0.18
NYSE	AOD	8/25/2008	0.18
NYSE	AOD	7/23/2008	0.18
NYSE	AOD	6/20/2008	0.18
NYSE	AOD	5/21/2008	0.18
NYSE	AOD	4/22/2008	0.18
NYSE	AOD	3/20/2008	0.18
NYSE	AOD	2/13/2008	0.18
NYSE	AOD	1/16/2008	0.18
NYSE	AOD	12/20/2007	0.18
NYSE	AOD	11/15/2007	0.18
NYSE	AOD	10/18/2007	0.18
NYSE	AOD	9/20/2007	0.18
NYSE	AOD	8/16/2007	0.18
NYSE	AOD	7/19/2007	0.18
NYSE	AOD	6/14/2007	0.18
NYSE	AOD	5/17/2007	0.18
NYSE	AJG	12/29/2009	0.32
NYSE	AJG	9/28/2009	0.32
NYSE	AJG	6/26/2009	0.32
NYSE	AJG	3/27/2009	0.32
NYSE	AJG	12/29/2008	0.32
NYSE	AJG	9/26/2008	0.32
NYSE	AJG	6/26/2008	0.32
NYSE	AJG	3/27/2008	0.32
NYSE	AJG	12/27/2007	0.31
NYSE	AJG	9/26/2007	0.31
NYSE	AJG	6/27/2007	0.31
NYSE	AJG	3/28/2007	0.31
NYSE	AJG	12/27/2006	0.3
NYSE	AJG	9/27/2006	0.3
NYSE	AJG	6/28/2006	0.3
NYSE	AJG	3/29/2006	0.3
NYSE	AJG	12/28/2005	0.28
NYSE	AJG	9/28/2005	0.28
NYSE	AJG	6/28/2005	0.28
NYSE	AJG	3/29/2005	0.28
NYSE	AJG	12/29/2004	0.25
NYSE	AJG	9/28/2004	0.25
NYSE	AJG	6/28/2004	0.25
NYSE	AJG	3/29/2004	0.25
NYSE	AJG	12/29/2003	0.18
NYSE	AJG	9/26/2003	0.18
NYSE	AJG	6/26/2003	0.18
NYSE	AJG	3/27/2003	0.18
NYSE	AJG	12/27/2002	0.15
NYSE	AJG	9/26/2002	0.15
NYSE	AJG	6/26/2002	0.15
NYSE	AJG	3/26/2002	0.13
NYSE	AJG	12/27/2001	0.13
NYSE	AJG	9/26/2001	0.13
NYSE	AJG	6/27/2001	0.13
